ID;ART;NAME;FNAME;PARENT;EDIZM;VEDIZM;OEDIZM;VN;NDA;SZ;PROIZV;STRANA;OPIS;KOMMENT;PR;UPAK;IDS;KO;SO;FILES;
3225005;80989;1724 К2   Аккумуляторный шуруповерт, 14,4 В, 1.2 А*ч, 22 Нм, 0-350/0-1250 об/мин, 10 мм БЗП, 2 аккумулятора, зарядное устройство;1724 К2   Аккумуляторный шуруповерт, 14,4 В, 1.2 А*ч, 22 Нм, 0-350/0-1250 об/мин, 10 мм БЗП, 2 аккумулятора, зарядное устройство;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225005_63619810077326.jpg;
3225007;80990;1422 K2   Аккумуляторный шуруповерт, 12В, 1.3 А*ч, 14 Нм,  0-400/0-1150 об/мин, 13 мм БЗП, 2 аккумулятора, зарядное устройство;1422 K2   Аккумуляторный шуруповерт, 12В, 1.3 А*ч, 14 Нм,  0-400/0-1150 об/мин, 13 мм БЗП, 2 аккумулятора, зарядное устройство;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225007_63619809935146.jpg;
3225109;81041;Резиновая краска Мастер гуд эластичная (т.шоколад) RAL 8017 1,3кг;Резиновая краска Мастер гуд эластичная (т.шоколад) RAL 8017 1,3кг;2601331;шт.;1;0;1;1;0;;;Готовая к применению высокоэластичная краска для защитной и декоративной окраски  шифера, оцинкованного железа,алюминия, загрунтованного черного металла, черепицы,  бетона, штукатурки, кирпича, гибкой черепицы, гипсокартона, а также фанеры, ДСП, ЦСП,  ДВП, дерева внутри и снаружи помещений. ОБЛАСТИ ПРИМЕНЕНИЯ: Рекомендована для окраски фасадов зднаий, фундаментов,  заборов, бордюров, крыш, водосточных систем, внутренних поверхностей систем,  внутренних поверхностей технических емкостей для воды, стен, потолков и декоративных  элементов в сухих помещениях,  и помещениях в повышенной влажностью( кухни, ванные  комнаты, подвалы). Не рекомендуется для окрашивания полов, тротуарной плитки, и других  поверхностей, подверженных истиранию.;;0;0;0;0;0;3225109_63611006215418.jpg;
3225009;80991;1424 K2   Аккумуляторный шуруповерт, 14,4 В, 1.3 А*ч, 17 Нм,  0-400/0-1150 об/мин, 13 мм БЗП, 2 аккумулятора, зарядное устройств;1424 K2   Аккумуляторный шуруповерт, 14,4 В, 1.3 А*ч, 17 Нм,  0-400/0-1150 об/мин, 13 мм БЗП, 2 аккумулятора, зарядное устройств;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225009_63619810026636.jpg;
3225497;81235;Смеситель для ванны и умывальника с поворотным изливом, одноручный Б31 (СЛ-ОД-Б31);Смеситель для ванны и умывальника с поворотным изливом, одноручный Б31 (СЛ-ОД-Б31);2610787;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручки: цинк; Шланг душевой: Резиновый шланг в оплетке из нержавеющей стали. Покрытие шланга: 2-х слойный никель; Цвет изделия: хром; Излив: стальной, плоский , поворотный, L=350 мм.;;0;0;0;0;0;3225497_63607286762687.jpg;
3226027;81500;Сменная нагревательная насадка для сварочного аппарата Black Gear, для труб 50 мм с внутр. конусом 99650;Сменная нагревательная насадка для сварочного аппарата Black Gear, для труб 50 мм с внутр. конусом 99650;2610829;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3226027_63610244633678.jpg;
3225011;80992;2020 DC/2  Дрель-шуруповерт, 90 Вт, 2 скорости, 14 Н.м.,0-310/ 0-880 об/мин, БЗП 10 мм, коробка;2020 DC/2  Дрель-шуруповерт, 90 Вт, 2 скорости, 14 Н.м.,0-310/ 0-880 об/мин, БЗП 10 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225011_63619811167480.jpg;
3225111;81042;Резиновая краска Мастер гуд эластичная (т.зеленый) RAL 6005 1,3кг;Резиновая краска Мастер гуд эластичная (т.зеленый) RAL 6005 1,3кг;2601331;шт.;1;0;1;1;0;;;Готовая к применению высокоэластичная краска для защитной и декоративной окраски  шифера, оцинкованного железа,алюминия, загрунтованного черного металла, черепицы,  бетона, штукатурки, кирпича, гибкой черепицы, гипсокартона, а также фанеры, ДСП, ЦСП,  ДВП, дерева внутри и снаружи помещений. ОБЛАСТИ ПРИМЕНЕНИЯ: Рекомендована для окраски фасадов зднаий, фундаментов,  заборов, бордюров, крыш, водосточных систем, внутренних поверхностей систем,  внутренних поверхностей технических емкостей для воды, стен, потолков и декоративных  элементов в сухих помещениях,  и помещениях в повышенной влажностью( кухни, ванные  комнаты, подвалы). Не рекомендуется для окрашивания полов, тротуарной плитки, и других  поверхностей, подверженных истиранию.;;0;0;0;0;0;3225111_63611006176309.jpg;
3225013;80993;2020 DC/2  Дрель-шуруповерт, 90 Вт, 2 скорости, 14 Н.м.,0-310/ 0-880 об/мин, БЗП 10 мм, коробка;2020 DC/2  Дрель-шуруповерт, 90 Вт, 2 скорости, 14 Н.м.,0-310/ 0-880 об/мин, БЗП 10 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225013_63619811286872.jpg;
3225475;81224;Смеситель для ванны с длинным изливом, двуручный А31 (СЛ-ДВ-А31);Смеситель для ванны с длинным изливом, двуручный А31 (СЛ-ДВ-А31);2610794;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручек: цинк; Шланг душевой: Резиновый шланг в оплетке из нержавеющей стали. Покрытие шланга: 2-х слойный никель; Цвет изделия: хром; Излив: Стальной плоский поворотный, L=350 мм.;;0;0;0;0;0;3225475_63607221748081.jpg;
3225015;80994;2055 P  Дрель-шуруповерт, 550 Вт, 14 Н.м., 0-800 об/мин, БЗП 10 мм, коробка;2055 P  Дрель-шуруповерт, 550 Вт, 14 Н.м., 0-800 об/мин, БЗП 10 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225017;80995;2700  Дрель шкантовочная, 1050 Вт, 0-550 об/мин, патрон с ключом 16 мм, коробка;2700  Дрель шкантовочная, 1050 Вт, 0-550 об/мин, патрон с ключом 16 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225017_63619811692893.jpg;
3225019;80996;2701  Дрель,1100 Вт,0-550 об/мин,обп 16 мм, коробка;2701  Дрель,1100 Вт,0-550 об/мин,обп 16 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;1;0;3225019_63619811735864.jpg;
3225021;80997;2703  Миксер,1300 Вт, 0-500/0-700 об/мин, М14, коробка;2703  Миксер,1300 Вт, 0-500/0-700 об/мин, М14, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225021_63619811777175.jpg;
3225023;80998;2704  Миксер двухшпиндельный,1500 Вт,0-580/0-800 об/мин, коробка;2704  Миксер двухшпиндельный,1500 Вт,0-580/0-800 об/мин, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225023_63619811805982.jpg;
3225025;80999;2407 К Перфоратор, мощность 550 Вт, количество оборотов 0-850 об/мин, количество ударов 0-3900 уд/мин, сила единичного удара 2,0;2407 К Перфоратор, мощность 550 Вт, количество оборотов 0-850 об/мин, количество ударов 0-3900 уд/мин, сила единичного удара 2,0;2610430;шт.;0;0;1;1;0;;;;;0;0;0;1;0;3225025_63619811485375.jpg;
3225027;81000;9115 Ушм 700 Вт, 11000 об/мин, 115 мм, коробка;9115 Ушм 700 Вт, 11000 об/мин, 115 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225028;81000;(Б) 9115 Ушм 700 Вт, 11000 об/мин, 115 мм, коробка;(Б) 9115 Ушм 700 Вт, 11000 об/мин, 115 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225029;81001;PRORAB 2006 OL  Компрессор безмасляный, 0,75 кВт/1 л.с., 8 бар, 81 л/мин, 6 л, коробка;PRORAB 2006 OL  Компрессор безмасляный, 0,75 кВт/1 л.с., 8 бар, 81 л/мин, 6 л, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225029_63614369016108.jpg;
3225031;81002;PRORAB 2125  Компрессор поршневой коаксиальный масляный, 1,5 кВт;PRORAB 2125  Компрессор поршневой коаксиальный масляный, 1,5 кВт;2610430;шт.;0;0;1;1;0;;;Мощность (Вт) 1500  Производительность (л/мин) 240  Объем ресивера 25  Частота вращения двигателя (об/мин) 2850  Давление (бар) 8;;0;0;0;0;0;3225031_63613242837332.jpg;
3225033;81003;AC 1220 B Компрессор автомобильный, 12В, 150Вт, 10 атм, 35 л/мин, сумка, коробка;AC 1220 B Компрессор автомобильный, 12В, 150Вт, 10 атм, 35 л/мин, сумка, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225033_63619814206775.jpg;
3225035;81004;5211  Пила циркулярная, 1 200 Вт,  185 мм, 4700 об/мин, глубина реза 65 мм, коробка;5211  Пила циркулярная, 1 200 Вт,  185 мм, 4700 об/мин, глубина реза 65 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225035_63619812289693.jpg;
3225037;81005;5110  Пила циркулярная, 1 200 Вт,  160 мм, 4500 об/мин, глубина реза 55 мм, коробка;5110  Пила циркулярная, 1 200 Вт,  160 мм, 4500 об/мин, глубина реза 55 мм, коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225039;81006;PRORAB 900  Генератор с двигателем внутреннего сгорания, максимальная мощность 0,90 кВт;PRORAB 900  Генератор с двигателем внутреннего сгорания, максимальная мощность 0,90 кВт;2610430;шт.;0;0;1;1;0;;;Питание смесь бензина и масла  Объем топливного бака (л) 4  Напряжение переменное/постоянное (В) 220/12  Мощность (л.с.) 2  Средний расход топлива (г/кВт*час) 400  Система зажигания (тип) электронная;;0;0;0;0;0;3225039_63613242552117.jpg;
3225477;81225;Смеситель для умывальника с литым изливом, одноручный М10 (СЛ-ОД-М10);Смеситель для умывальника с литым изливом, одноручный М10 (СЛ-ОД-М10);2610795;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1.. Покрытие изделия : никель-хромовое; Материал ручки-цинк; Гибкая подводка: Нетоксичный каучук (EPDM) в оплетке из фибронейлона; Цвет изделия: хром; Излив: литой.;;0;0;0;0;0;3225477_63607221915167.jpg;
3225113;81043;Резиновая краска Мастер гуд эластичная (серый) RAL 7047 1,3кг;Резиновая краска Мастер гуд эластичная (серый) RAL 7047 1,3кг;2601331;шт.;1;0;1;1;0;;;Готовая к применению высокоэластичная краска для защитной и декоративной окраски  шифера, оцинкованного железа,алюминия, загрунтованного черного металла, черепицы,  бетона, штукатурки, кирпича, гибкой черепицы, гипсокартона, а также фанеры, ДСП, ЦСП,  ДВП, дерева внутри и снаружи помещений. ОБЛАСТИ ПРИМЕНЕНИЯ: Рекомендована для окраски фасадов зднаий, фундаментов,  заборов, бордюров, крыш, водосточных систем, внутренних поверхностей систем,  внутренних поверхностей технических емкостей для воды, стен, потолков и декоративных  элементов в сухих помещениях,  и помещениях в повышенной влажностью( кухни, ванные  комнаты, подвалы). Не рекомендуется для окрашивания полов, тротуарной плитки, и других  поверхностей, подверженных истиранию.;;0;0;0;0;0;3225113_63611006146024.jpg;
3226029;81501;Кронштейн для душа TERMA 20500;Кронштейн для душа TERMA 20500;2611192;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3226029_63615062720766.jpg;
3225115;81044;Уничтожитель ЛКМ Мастер гуд  0,85л;Уничтожитель ЛКМ Мастер гуд  0,85л;2601331;шт.;1;0;1;1;0;;;Гелевый удалитель ЛКМ Master Good Удалитель лакокрасочных материалов (ЛКМ) Мастер Гуд изготовлен из изопропилового  спирта, метиленхлорида с добавлением функциональных веществ. С помощью данного  средства удалению подвергаются лакокрасочные покрытия на различной основе:  фенолформальдегидной, эпоксидной, алкидной, эпоксиэфирной, масляной,  перхлорвиниловой, акриловой. Областями применения удалителя являются все  поверхности, окрашенные ЛКМ, как внутри помещений, так и на открытом воздухе (потолки,  стены, мебель, двери, заборы). Преимущества:     не стекает; избавляется даже от застаревших покрытий; не повреждает поверхности;     глубоко проникает в основание;  сразу готов к применению; прост в использовании.;;0;0;0;0;0;3225115_63604803114461.jpg;
3225499;81236;Смеситель для умывальника с литым изливом, одноручный В10 (СЛ-ОД-В10);Смеситель для умывальника с литым изливом, одноручный В10 (СЛ-ОД-В10);2610797;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручки: цинк; Гибкая подводка: Нетоксичный каучук (EPDM) в оплетке из фибронейлона; Цвет изделия: хром; Излив: литой.;;0;0;0;0;0;3225499_63607287097315.jpg;
3225479;81226;Смеситель для мойки с высоким изливом, одноручный М22 (СЛ-ОД-М22);Смеситель для мойки с высоким изливом, одноручный М22 (СЛ-ОД-М22);2610795;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручки: цинк; Гибкая подводка: Нетоксичный каучук (EPDM) в оплетке из фибронейлона; Цвет изделия: хром; Излив: стальной, поворотный на 360°;;0;0;0;0;0;3225479_63607221981705.jpg;
3226031;81502;Кронштейн для душа TERMA 20501;Кронштейн для душа TERMA 20501;2611192;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3226031_63615062786884.jpg;
3225501;81237;Смеситель для мойки с высоким изливом, одноручный В22 (СЛ-ОД-В22);Смеситель для мойки с высоким изливом, одноручный В22 (СЛ-ОД-В22);2610797;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручки: цинк; Гибкая подводка: Нетоксичный каучук (EPDM) в оплетке из фибронейлона; Цвет изделия: хром; Излив: стальной, поворотный на 360°.;;0;0;0;0;0;3225501_63607287188821.jpg;
3226033;81503;Кронштейн для душа TERMA 20502;Кронштейн для душа TERMA 20502;2611192;шт.;0;0;1;1;0;;;;;0;0;0;3;0;3226033_63615062887000.jpg;
3226035;81504;Кронштейн для душа TERMA 20503;Кронштейн для душа TERMA 20503;2611192;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3226035_63615062944492.jpg;
3225119;81046;Панель ПВХ 0,96*0,48 м Мозайка Венеция;Панель ПВХ 0,96*0,48 м Мозайка Венеция;2608534;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225121;81047;Панель ПВХ 0,98*0,49 м Дерево Дуб голландский;Панель ПВХ 0,98*0,49 м Дерево Дуб голландский;2608534;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225123;81048;Профиль стыкоперекрывающий ПС 03.900.R122 (дуб мореный);Профиль стыкоперекрывающий ПС 03.900.R122 (дуб мореный);2574709;шт.;0;0;1;1;0;;Россия;;;0;0;0;6;0;;
3225125;81049;Профиль стыкоперекрывающий ПС 03.900.R170 (дуб Венеция);Профиль стыкоперекрывающий ПС 03.900.R170 (дуб Венеция);2574709;шт.;0;0;1;1;0;;Россия;;;0;0;0;6;0;;
3225487;81230;VGR012 Мойка Vigro (790*490*240) антрацит;VGR012 Мойка Vigro (790*490*240) антрацит;2610383;шт.;2;0;1;1;0;;Россия;;;0;0;0;0;0;3225487_63607281589573.jpg 3225487_63607281602519.jpg;
3225665;81319;Стул Детский-3;Стул Детский-3;2611202;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225129;81051;Эмаль ПФ-115 НОРМА ОПТИМУМ белая матовая (26);Эмаль ПФ-115 НОРМА ОПТИМУМ белая матовая (26);200005223;шт.;20;0;1;1;0;;;;;0;0;0;0;0;3225129_63620339005519.jpeg;
3225549;81261;Пена монтажная Proflex 50л 750 мл. (12);Пена монтажная Proflex 50л 750 мл. (12);2610621;шт.;1;0;1;1;0;;Россия;;;0;0;0;0;0;3225549_63619994792542.jpg;
3225131;81052;Часы настольные СПА 1323-628;Часы настольные СПА 1323-628;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225503;81238;Смеситель для мойки с вытяжным изливом, одноручный В23 (СЛ-ОД-В23);Смеситель для мойки с вытяжным изливом, одноручный В23 (СЛ-ОД-В23);2610797;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручки: цинк; Гибкая подводка: Нетоксичный каучук (EPDM) в оплетке из фибронейлона; Цвет изделия: хром; Излив: стальной, поворотный на 360°.;;0;0;0;0;0;3225503_63607287290474.jpg;
3225667;81320;Корзина для белья 60л Плетенка белая М2254;Корзина для белья 60л Плетенка белая М2254;2609586;шт.;0;0;1;1;0;;;;;0;0;0;1;0;;
3225133;81053;Часы настольные ПОДСОЛНУХИ С МАКАМИ 1323-636;Часы настольные ПОДСОЛНУХИ С МАКАМИ 1323-636;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225135;81054;Часы настенно-настольные РОМАШКА С ФОТОРАМКОЙ 1732-403;Часы настенно-настольные РОМАШКА С ФОТОРАМКОЙ 1732-403;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225135_63607989534848.jpg;
3225137;81055;Часы настенно-настольные СКРИПКА С ФОТОРАМКОЙ 1732-677;Часы настенно-настольные СКРИПКА С ФОТОРАМКОЙ 1732-677;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225137_63607989429876.jpg;
3225505;81239;Смеситель для ванны и умывальника с поворотным изливом, одноручный В31 (СЛ-ОД-В31);Смеситель для ванны и умывальника с поворотным изливом, одноручный В31 (СЛ-ОД-В31);2610797;шт.;0;0;1;1;0;;;Материал изделия: Латунь марки ЛС59-1. Покрытие изделия : никель-хромовое; Материал ручки: цинк; Шланг душевой: Нетоксичный каучук (EPDM) в оплетке из нержавеющей стали; Покрытие шланга: 2-х слойный никель; Цвет изделия: хром; Излив: стальной, плоский , поворотный, L=320 мм.;;0;0;0;0;0;3225505_63607287496629.jpg;
3225551;81262;Пена монтажная ProflexPro 50л 850 мл. (12);Пена монтажная ProflexPro 50л 850 мл. (12);2610622;шт.;1;0;1;1;0;;Россия;;;0;0;0;0;0;3225551_63619995939876.jpg;
3225139;81056;Часы настенно-настольные КОРЗИНА С РОЗАМИ И ФОТОРАМКОЙ 1732-712;Часы настенно-настольные КОРЗИНА С РОЗАМИ И ФОТОРАМКОЙ 1732-712;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225139_63607989595186.jpg;
3225863;81418;Плашка М3;Плашка М3;2610110;шт.;0;0;1;1;0;;;;;0;0;0;8;0;;
3225141;81057;Часы настенные ЖЕМЧУЖИНА 1939-123;Часы настенные ЖЕМЧУЖИНА 1939-123;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225141_63607989224852.jpg;
3225507;81240;Держатель для душевой лейки F-31;Держатель для душевой лейки F-31;2611196;шт.;0;0;1;1;0;;;;;0;0;0;1;0;3225507_63607301518100.jpg;
3225143;81058;Часы настенные ПОДСОЛНУХ 5020-755;Часы настенные ПОДСОЛНУХ 5020-755;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225669;81321;Корзина для белья 60л Плетенка слоновая кость М2030;Корзина для белья 60л Плетенка слоновая кость М2030;2609586;шт.;0;0;1;1;0;;;;;0;0;0;1;0;;
3225145;81059;Часы настенные ЯБЛОКИ 5020-931;Часы настенные ЯБЛОКИ 5020-931;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225553;81263;Пена монтажная FIRESTOP PRO65л противопожарная 850 мл. всесезонн;Пена монтажная FIRESTOP PRO65л противопожарная 850 мл. всесезонн;2610622;шт.;1;0;1;1;0;;Россия;;;0;0;0;0;0;3225553_63619998045316.jpg;
3225509;81241;Держатель для душевой лейки F-30;Держатель для душевой лейки F-30;2611196;шт.;0;0;1;1;0;;;;;0;0;0;3;0;3225509_63607301480389.jpg;
3225147;81060;Часы настенные МОРЕ 5020-933;Часы настенные МОРЕ 5020-933;2610249;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225147_63607989806302.jpg;
3225511;81242;Держатель для душевой лейки F-30-1;Держатель для душевой лейки F-30-1;2611196;шт.;0;0;1;1;0;;;;;0;0;0;5;0;3225511_63607301499560.jpg;
3225555;81264;Очиститель PROFLEX для удаления Твердой пены  500 мл (12);Очиститель PROFLEX для удаления Твердой пены  500 мл (12);2609226;шт.;1;0;1;1;0;;;;;0;0;0;7;0;;
3225513;81243;Держатель для душевой лейки F-32;Держатель для душевой лейки F-32;2611196;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3225513_63607301534988.jpg;
3225149;81061;Поддон душевой 900х900 Полукруглый;Поддон душевой 900х900 Полукруглый;2610807;шт.;0;0;1;1;0;;;В комплекте: Душевой поддон, 6 ножек, 1 лицевой экран. Упаковано в картонную коробку.;;0;0;0;1;0;3225149_63607892744176.jpg;
3225515;81244;Шпатель фасадный 150мм.нерж. сталь 1203201;Шпатель фасадный 150мм.нерж. сталь 1203201;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225517;81245;Шпатель фасадный 200мм.нерж. сталь 1203202;Шпатель фасадный 200мм.нерж. сталь 1203202;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225519;81246;Шпатель фасадный 250мм.нерж. сталь 1203203;Шпатель фасадный 250мм.нерж. сталь 1203203;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225151;81062;Обои виниловые/Первоцвет 1027 (12);Обои виниловые/Первоцвет 1027 (12);2610350;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225153;81063;Обои Family (7317-14) (6);Обои Family (7317-14) (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225521;81247;Шпатель фасадный 300мм.нерж. сталь 1203204;Шпатель фасадный 300мм.нерж. сталь 1203204;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225155;81064;Обои MaxWall Рената 15946-03 (6);Обои MaxWall Рената 15946-03 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225157;81065;Обои MaxWall Рената 15946-04 (6);Обои MaxWall Рената 15946-04 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225159;81066;Обои MaxWall Рената 15946-06 (6);Обои MaxWall Рената 15946-06 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225161;81067;Обои винил./90002-12 Сфера (9);Обои винил./90002-12 Сфера (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3225163;81068;Обои винил./90003-32 Сфера (9);Обои винил./90003-32 Сфера (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3225165;81069;Обои винил./93968-22 Сфера (9);Обои винил./93968-22 Сфера (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3225167;81070;Обои импорт Erismann 2490-2 (9);Обои импорт Erismann 2490-2 (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3225169;81071;Обои импорт Erismann 3538-8 (9);Обои импорт Erismann 3538-8 (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3225173;81073;Обои флиз. EURO DECOR Метрика 1062-01 (6);Обои флиз. EURO DECOR Метрика 1062-01 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225175;81074;Обои флиз. EURO DECOR Метрика 1062-02 (6);Обои флиз. EURO DECOR Метрика 1062-02 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225177;81075;Обои флиз. EURO DECOR Метрика 1062-05 (6);Обои флиз. EURO DECOR Метрика 1062-05 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225179;81076;Обои флиз. EURO DECOR Метрика 1062-11 (6);Обои флиз. EURO DECOR Метрика 1062-11 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225181;81077;Обои флиз. EURO DECOR Метрика 1063-01 (6);Обои флиз. EURO DECOR Метрика 1063-01 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225183;81078;Обои флиз. EURO DECOR Метрика 1063-02 (6);Обои флиз. EURO DECOR Метрика 1063-02 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225185;81079;Обои флиз. EURO DECOR Метрика 1063-05 (6);Обои флиз. EURO DECOR Метрика 1063-05 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225187;81080;Обои флиз. EURO DECOR Метрика 1063-11 (6);Обои флиз. EURO DECOR Метрика 1063-11 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225189;81081;Обои флиз. EURO DECOR Таис 1064-11 (6);Обои флиз. EURO DECOR Таис 1064-11 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225191;81082;Обои флиз. EURO DECOR Таис 1064-18 (6);Обои флиз. EURO DECOR Таис 1064-18 (6);2610351;шт.;3;0;1;1;0;;;;;0;0;0;0;0;;
3225195;81084;Обои виниловые/ 1480 Гамма  (4) под окраску;Обои виниловые/ 1480 Гамма  (4) под окраску;2610356;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225671;81322;Корзина для белья 60л АРТЛАЙН ротанг ПБ499;Корзина для белья 60л АРТЛАЙН ротанг ПБ499;2609586;шт.;0;0;1;1;0;;;;;0;0;0;2;0;;
3225523;81248;Шпатель фасадный 350мм.нерж. сталь 1203205;Шпатель фасадный 350мм.нерж. сталь 1203205;2610188;шт.;0;0;1;1;0;;;;;0;0;0;-1;0;;
3225525;81249;Шпатель фасадный 600мм.нерж. сталь 1203207;Шпатель фасадный 600мм.нерж. сталь 1203207;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225527;81250;Шпатель фасадный 150мм.пружин. сталь 1203301;Шпатель фасадный 150мм.пружин. сталь 1203301;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225197;81085;Пропитка глянц Верес Ультра ЛАЗУРЬ №04 орех20л;Пропитка глянц Верес Ультра ЛАЗУРЬ №04 орех20л;2609966;шт.;3;0;1;1;0;;Сербия;Назначение: высокоэффективная декоративно-защитная лессирующая пропитка для  отделки и длительной защиты деревянных поверхностей от  плесени, синевы и гниения. Применяется для наружных и внутренних работ по дереву. Для  всех видов древисины: деревянные стены, двери, оконные рамы, ограды, панели, мебель.  Новые или ранее обработанные защитными средствами деревянные поверхности. Свойства: обеспечивает эффективную защиту древесины от ультрафиолета, атмосферной  влаги, температурных воздействий, растрескивания. Сохраняет естественную красоту  древесины, предавая ей прекрасные декоративные качества. Удобна в использовании.  Легко наносится, быстро впитывается в поверхность древесины, не оставляя потеков Характеристики: Расход: пиленная древесина -до 12 м?/л; строганная древесина-до 14 м?/л время высыхания при темп +20 и 50% влажности: 6 часов до нанесения след слоя, до  полного высыхания - 24 часа;;0;0;0;1;0;3225197_63611005800208.jpeg;
3225529;81251;Шпатель фасадный 200мм.пружин. сталь 1203302;Шпатель фасадный 200мм.пружин. сталь 1203302;2610188;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3225531;81252;Шпатель фасадный 250мм.пружин. сталь 1203303;Шпатель фасадный 250мм.пружин. сталь 1203303;2610188;шт.;0;0;1;1;0;;;;;0;0;0;2;0;;
3225557;81265;Эмаль-Аэрозоль термостойкая черная "VIXEN" (12шт/уп) 520 мл;Эмаль-Аэрозоль термостойкая черная "VIXEN" (12шт/уп) 520 мл;2610673;шт.;0;0;1;1;0;;Россия;;;0;0;0;13;0;3225557_63611006780471.jpg;
